doc_id,page,block_type,section,text
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,ข้อมูลที่เครื่องอ่านได้ (Machine-Readable Data)
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,"The subject discusses data survey procedures including exploring data sources, reporting"
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,"data catalog with metadata, exploratory data analysis. Also data preparation for analysis includes"
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,"parsing, data extraction, translation, validation, data quality asse ssment. The output data is also"
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,explained including data transformation and loading to data warehouse creating continuous data
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,pipeline and finally developing machine-readable data data product for data services.
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,วข.311 อัลกอริทึมของวิทยาศาสตร์ข้อมูล 3 (3-0-6)
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,DSI311 Data Science Algorithms
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,อัลกอริทึมที่การวิเคราะห์แบบมีผู้สอน ทั้งแบบการจำแนกข้อมูล เช่น ต้นไม้ตัดสินใจ ซัพพอร์ตเวกเตอร์แม
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,ทชีน โครงข่ายประสาทเทียม และ การวิเคราะห์การถดถอย เช่น การวิเคราะห์การถดถอยเชิงเส้น และที่ไม่ใช่เชิงเส้น
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,อัลกอริทึมที่การวิเคราะห์แบบไม่มีผู้สอน ทั้งแบบการจัดก ลุ่มข้อมูล เช่น k-Means และ การแบ่งแบบเป็นลำดับขั้น
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,และการค้นหาความสัมพันธ์ เช่น Apriori วิธีการฝึกการเรียนรู้และทดสอบแบบจำลอง ปัญหา Overfitting หรือ
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,Underfitting
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,"Algorithms for supervised learning, including classification (e.g., decision tree,  support"
dsi2566.pdf,28,paragraph,2.3 วิชาบังคับในสาขา,"vector machines, and artificial neural networks) and regression (e.g., linear regression and nonlinear"
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,- 29 -
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"regression). Algorithms for unsupervised learning, including clustering (e.g., k-means and hierarchical"
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"clustering) and association rule learning (e.g., Apriori). Methods for training and evaluating machine"
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,learning models. Overfitting and underfitting problems.
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,วข.312 ระบบธุรกิจอัจฉริยะ 3 (3-0-6)
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,DSI312 Business Intelligence
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,กระบวนการการบูรณาการข้อมูลจากแหล่งข้อมูลต่าง ๆ การออกแบบตัวชี้วัดด้านสมรรถภาพของธุรกิจ
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,การสกัด เปลี่ยนแปลง และการบันทึกข้อมูล การแสดงผลข้อมูล และการออกแบบแดชบอร์ด
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"Data Integration from various sources. Key Performance Indicator Design. Data Extraction,"
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"Transformation, and Loading.  Data Visualization and Dashboard Design."
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,วข.313 การวิเคราะห์การตลาด 3 (3-0-6)
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,DSI313 Marketing Analytics
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,แนะนำเบื้องต้นเกี่ยวกับการวิเคราะห์ลูกค้าและการตลาด การแบ่งกลุ่มตลาด การวัดความพึงพอใจ คุณค่า
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,ของลูกค้า การตัดสินใจการสร้างผลิตภัณฑ์ใหม่ การวิเคราะห์และหาจุดเหมาะสมของราคา การโฆษณา การขาย
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,Introduction to Marketing Analytics and Customer Analysis . Market Segmentation .
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,Preference measurement. Customer Lifetime Value. New Product Decisions. Pricing Analytics and
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,Optimization. Advertising. Sales Promotions.
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,วข.314 โครงการด้านการวิเคราะห์ข้อมูลสำหรับธุรกิจ 3 (0-6-3)
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,DSI314 Business Analytics Capstone Project
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,การประยุกต์เทคโนโลยีร่วมสมัยที่เกี่ยวกับธุรกิจอัจฉริยะ การเตรียมข้อมูล และการทำเหมืองข้อมูล
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,สำหรับกรณีศึกษาทางธุรกิจ เริ่มจากการวิเคราะห์ความต้องการทางธุรกิจ การดำเนินการตามขั้นตอนต่าง ๆ ในการ
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,วิเคราะห์ข้อมูลเพื่อสกัดความรู้จากแหล่งข้อมูล และการนำเสนอผลการดำเนินงานแก่ผู้ที่เกี่ยวข้อง
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"Apply state of the art business intelligence, data preparation and data mining techniques"
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"to a specific case study and dataset . Starting with a business objective and data, work through all"
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,stages of an appropriate methodology to extract knowledge from the data in accordance with the
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,"business objectives, and present the results to stakeholders."
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,หมวดวิชาการจัดการข้อมูล (Data Management Module)
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,วข.320 สถาปัตยกรรมการจัดการข้อมูล 3 (3-0-6)
dsi2566.pdf,29,paragraph,2.3 วิชาบังคับในสาขา,DSI320 Data Architecture
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,- 30 -
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,การออกแบบสถาปัตยกรรมระบบการจัดการข้อมูลและการประเมินศักยภาพข้อมูลทั้งภายในและภายนอก
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,องค์กร การออกแบบแผนการรวบรวมข้อมูลสู่ส่วนกลาง มาตราฐานความปลอดภัย และการเก็บรักษาข้อมูล เพื่อสร้าง
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,สภาพความพร้อมใช้งานของข้อมูลสำหรับเจ้าหน้าที่ที่เกี่ยวข้องให้สามารถเข้าถึงข้อมูลที่จำเป็นได้ทันเวลา
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,Designing blueprints for data management systems and assessing potential data sources
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,"(internal and external), architects design a plan to integrate, centralize, protect and maintain data ."
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,"Creating availability for employees to access critical information in the right place, at the right time."
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,วข.321 โครงสร้างพื้นฐานคอมพิวเตอร์สำหรับการประมวลข้อมูลขนาดใหญ่ 3 (0-6-3)
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,DSI321 Big Data Infrastructure
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,วิชานี้กล่าวถึงเทคโนโลยีโครงสร้างพื้นฐานคอมพิวเตอร์สำหรับการวิเคราะห์ข้อมูลขนาดใหญ่ ผู้ศึกษาผ่าน
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,วิชานี้ควรสามารถติดตั้งระบบจัดเก็บข้อมูลที่มีความสามารถในการขยายความจุแบบข้ามเครื่อง การพัฒนาคอนเทน
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,เนอร์ในการประมวลผลเพื่อจัดการข้อมูลและการให้บริการ การทดสอบระ บบ และดูแลรักษาสถาปัตยกรรม ได้แก่
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,เครือข่ายฐานข้อมูลกระจายและระบบประมวลผลข้อมูลขนาดใหญ่ เพื่อการประมวลแบบต่อเนื่องสำหรับนักวิเคราะห์
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,ข้อมูลให้สามารถดึงข้อมูลและการบริการวิเคราะห์ข้อมูลเชิงลึก
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,The subject discusses computing Infrastructure of big data analytics. Students should be
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,able to implement horizontal scalable data stores for big data applications and develop container
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,"based processes for data pipelines and services, testing procedure an d maintaining architectures"
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,such as distributed databases cluster and large -scale data processing systems for continuous
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,pipelines process for continuously gathering datasets for data products and deep analysis services.
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,วข.322 ธรรมาภิบาลข้อมูล 3 (0-6-3)
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,DSI322 Data Governance
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,ศึกษาเกี่ยวกับ นิยาม แนวคิด หลักการ และภาพรวม การจัดทำธรรมาภิบาลข้อมูล ให้กับองค์กร ศึกษา
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,องค์ประกอบที่สำคัญของโครงการทั้งองค์กร และจัดทำแผนงานเพื่อดำเนินการโครงการให้มีธรรมาภิบาล ได้อย่าง
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,สำเร็จ การใช้ระบบประมวลผลข้อมูลขนาดใหญ่เพื่อการตัดสินใจ โดยกล่าวถึงการบริหารจัดการโดยใช้ข้อมูล จา กการ
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,ตั้งเป้าหมายขององค์กร การเข้าถึงฐานข้อมูลเชิงลึกเพื่อรวบรวมข้อมูลปัจจุบันขององค์กรทั้งข้อมูลภายในและ
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,ภายนอกเพื่อสรุปแผนดำเนินการและนโยบาย
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,"Concepts, principles, and overview of data governance disciplines, the essential"
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,"components of an enterprise-wide program, and outlines a roadmap to execute a successful data"
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,governance program .  Applying big data analytics tool for decision making. Organizing data to
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,"represent important keys to achieve organization missions, accessing deep data source to collect"
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,vulnerable data from internal and external sources to filter out unnecessary informat ion and
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,focusing on critical plans and policies.
dsi2566.pdf,30,paragraph,2.3 วิชาบังคับในสาขา,วข.324 โครงงานด้านธรรมาภิบาลข้อมูล 3 (0-6-3)
dsi2566.pdf,31,paragraph,2.3 วิชาบังคับในสาขา,- 31 -
dsi2566.pdf,31,paragraph,2.3 วิชาบังคับในสาขา,DSI324 Practical Data Governance Project
dsi2566.pdf,31,paragraph,2.3 วิชาบังคับในสาขา,ประยุกต์ใช้เทคโนโลยี เทคนิคและความเชี่ยวชาญในการจั ดการข้อมูลให้กับองค์กรขนาดใหญ่ ฝึกปฏิบัติ
dsi2566.pdf,31,paragraph,2.3 วิชาบังคับในสาขา,เกี่ยวกับธรรมาภิบาล โดยใช้กรณีศึกษาขององค์กร โดยสนใจการนำเอาความชาญฉลาดมาใช้
dsi2566.pdf,31,paragraph,2.3 วิชาบังคับในสาขา,"Applying technology, techniques and skills to govern data for enterprise. Practices using a"
dsi2566.pdf,31,paragraph,2.3 วิชาบังคับในสาขา,case study of Data Governance in an Intelligence initiative.
dsi2566.pdf,31,heading,2.4 วิชาเลือกในสาขา,2.4 วิชาเลือกในสาขา
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,หมวดวิชาการวิเคราะห์เชิงลึกด้านประกันภัย (Actuarial Analytics Module)
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,วข.430 ความรู้เบื้องต้นเกี่ยวกับการวิเคราะห์เชิงลึกด้านประกันภัย 3 (3-0-6)
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,DSI430 Introduction to Actuarial Analytics
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,ความรู้เบื้องต้นเกี่ยวกับการประกันภัย ประเภทของการประกันภัย ลักษณะของสัญญาและเงื่อนไขของ
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,กรมธรรม์ประกันภัย การจัดการความเสี่ยงภัยและการประกันภัย ผลิตภัณฑ์และบริการด้านประกันภัย หลักพื้นฐาน
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,ด้านการวิเคราะห์ข้อมูลเชิงลึก ประเภทของการวิเคราะห์เชิงลึก เทคนิคการใช้อัลกอริทึม ตัวอย่างการใช้งานใน
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,อุตสาหกรรมประกันภัย
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,Basic principles of insurance; types of insurance; insurance policy contracts and provisions;
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,risk management and insurance; products and services; basic principles of data analytics; types of
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,analytics; algorithmic techniques; industry use cases.
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,วข.431 ข้อมูลและการวิเคราะห์ทางด้านประกันภัย 3 (3-0-6)
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,DSI431 Data and Analysis in Insurance
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,การแก้ปัญหาโดยอ้างอิงจากข้อมูล การวิเคราะห์ข้อมูลทางวิทยากา รประกันภัย การเรียนรู้เชิงสถิติ
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,ตัวแบบเชิงสถิติต่าง ๆ ประเด็นเกี่ยวกับวิชาชีพและการจัดการความเสี่ยง ประเด็นเกี่ยวกับจริยธรรม  และการควบคุม
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,บังคับ การแสดงภาพข้อมูลและการรายงาน
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,Data as a resource for problem solving; actuarial data analysis; statistical learning; statistical
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,models; professional and risk management issues; ethical and regulatory issues; visualizing data and
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,reporting.
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,วข.432 การวิเคราะห์ข้อมูลเชิงลึกสำหรับการจัดการความเสี่ยง 3 (3-0-6)
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,DSI432 Data Analytics for Risk Management
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,ความรู้เบื้องต้นเกี่ยวกับการจัดการความเสี่ยง สภาพแวดล้อมความเสี่ยง การระบุความเสี่ยง การวัด ความ
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,เสี่ยง การสร้างตัวแบบความเสี่ยง การบรรเทาความเสี่ยง เครื่องมือจัดการความเสี่ยงและซอฟแวร์สำเร็จรูป การดูแล
dsi2566.pdf,31,paragraph,2.4 วิชาเลือกในสาขา,ความเสี่ยงและการสื่อสารความเสี่ยง
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,- 32 -
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,Introduction to risk management; the risk environment; risk identification; risk measurement
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,and modelling; risk mitigation; risk management tools and software; risk monitoring and
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,communication.
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,วข.433 ตัวแบบเชิงประยุกต์ด้านประกันภัย 3 (3-0-6)
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,DSI433 Practical Models in Insurance
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,หลักพื้นฐานของตัวแบบทางวิทยาการประกันภัย ตัวแบบสำหรับวิเคราะห์การเข้ารับบริการและการยกเลิก
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,การใช้บริการ มูลค่าของผู้ใช้บริการ การแบ่งประเภทผู้ใช้บริการ การตรวจจับการฉ้อโอง การสร้างตัวแบบสำหรับ
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,เหตุการณ์ภัยพิบัติ ตัวแบบสำหรับการกำหนดราคาและการรับประกันภัย การวิเคราะห์การเอาประกัน
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"Principles of actuarial modelling; models for customer acquisition and churn, customer"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"lifetime value –profitability, customer segmentation, fraud detection, catastrophe events modeling,"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"actuarial pricing and underwriting, claims analytics."
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,หมวดวิชาปัญญาประดิษฐ์ (Artificial Intelligence Module)
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,วข.440 ความรู้เบื้องตันเกี่ยวกับปัญญาประดิษฐ์และการเรียนรู้ของเครื่อง 3 (3-0-6)
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,DSI440 Introduction to Artificial Intelligence and Machine Learning
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,นิยามของปัญญาประดิษฐ์ การแทนปริภูมิการค้นหา กลยุทธ์ในการค้นหา ความรู้เบื้องต้นเกี่ยวกับ
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,การเรียนรู้ของเครื่อง วิธีการวัดประสิทธิภาพ การเรียนแบบมีผู้สอน การเรียนรู้แบบไม่มีผู้สอน การคัดเลือก
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,แบบจำลองการเรียนรู้ และ การประยุกต์ใช้การเรียนรู้ของเครื่องในวิทยาศาสตร์ข้อมูลในปัจจุบัน
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"Definition of Artificial Intelligence, Representation and state space search, search Strategies,"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"introduction to machine learning, performance measure, supervised learning, unsupervised learning,"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"and model selection, recent applications of machine learning in data science."
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,วข.441 โครงข่ายประสาทเทียมและการเรียนรู้เชิงลึก 3 (3-0-6)
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,DSI441 Artificial Neural Network and Deep Learning
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,วิชานี้กล่าวถึงทฤษฎีในการพัฒนาปัญญาประดิษฐ์ด้วยเทคนิคโครงข่ายประสาทเทียมที่เป็นรากฐานของ
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,การเรียนรู้เชิงลึก รวมทั้งเทคโนโลยีการเรียนรู้เชิงลึกสมัยใหม่ สถาปัตยกรรมโครงข่ายประสาทเทียมหลากหลาย
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"รูปแบบเพื่อประมวลผลข้อมูลเวกเตอร์ ข้อมูลภาพ และข้อความ โดยประกอบด้วย หัวข้อดังต่อไปนี้ Perceptron,"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"Loss and Optimization, Convolutional Neural Network, Embedding, Recurrent Neural Network,"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"Google Transformer, Generative Adversarial Networks และ Meta Learning"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"The subject discusses a branch of artificial intelligence using an artificial neural network,"
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,which is a foundation of deep learning and also discusses modern neural network architectures to
dsi2566.pdf,32,paragraph,2.4 วิชาเลือกในสาขา,"process vector, image and text. The topics are Perceptron, Loss and Optimization, Convolutional"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,- 33 -
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"Neural Network, Embedding, Recurrent Neural Network, Google Transformer, Generative Adversarial"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,Networks and Meta Learning.
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,วข.442 ระบบฐานความรู้ 3 (3-0-6)
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,DSI442 Knowledge-based System
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,หลักการและมุมมองต่าง ๆในการแทนความรู้ ได้แก่ ตรรกศาสตร์พริดิเคท และ ตรรกศาสตร์คลุมเครือ
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,การได้มาซึ่งองค์ความรู้ การกำหนดปัญหา การให้เหตุผลภายใต้ความไม่แน่นอน การให้เหตุผลเชิงสถิติ ได้แก่ ทฤษฎี
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,ของเบย์ โครงข่ายของเบย์ และ ทฤษฎีดัมพ์สเตอร์-เชฟเฟอร์ และการสร้างระบบฐานความรู้
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"Knowledge representations approaches and issues  ( i.e., predicate logic, fuzzy logic, ) ,"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"knowledge acquisition, the frame problem, symbolic reasoning under uncertainty, statistical"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"reasoning (i.e., Bays Theorem, Bayesian networks, Dumpster -Shafer theory), building knowledge -"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,based systems.
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,วข.443 การทำเหมืองสื่อประสม 3 (3-0-6)
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,DSI443 Multimedia Mining
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,นิยามและคุณลักษณะของสื่อประสม แบบจำลองในก ารแทนสื่อประสม การสกัดคุณลักษณะ
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,การประมวลผลสื่อประสมโดยใช้หลักการเรียนรู้ของเครื่อง การออกแบบและการพัฒนาระบบอย่างง่ายสำหรับ
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,งานด้านธุรกิจ การศึกษา การแพทย์ การท่องเที่ยว และศิลปะวัฒนธรรม
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"Definition and characteristics of multimedia data, multimedia representation models,"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"feature extraction, multimedia processing based on machine learning approaches, design and"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"implement simple systems applied for business, education, medical, travel, art a nd culture."
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,หมวดวิชาการตรวจพิสูจน์พยานหลักฐานทางดิจิทัล (Digital Forensic Module)
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,วข.450 การตรวจพิสูจน์พยานหลักฐานทางดิจิทัล 3 (3-0-6)
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,DSI450 Digital Forensic
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"กระบวนการรวบรวม , การเก็บรักษา , การวิเคราะห์ , และ การรายงานและนำเสนอผลการตรวจพิสูจน์"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,พยานหลักฐานที่เกี่ยวกับคอมพิวเตอร์ เครื่องมือที่ใช้ในการกู้ข้อมูลจากในฮาร์ดดิสก์ การเก็บข้อมูลจากแรม การนำ
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,log data มาวิเคราะห์
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"Process of acquiring, preserving, analyzing, and reporting and presenting the results of"
dsi2566.pdf,33,paragraph,2.4 วิชาเลือกในสาขา,"digital testimony, Data recovery tools, Data collection from Ram, Log data analysis."
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,- 34 -
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,วข.451 อาชญากรรมไซเบอร์ 3 (3-0-6)
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,DSI451 Cybercrime
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,กฎหมาย พระราชบัญญัติ ที่เกี่ยวข้องกับอาชญากรรมคอมพิวเตอร์ ของประเทศไทยและต่างประเทศ
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,กรณีศึกษาอาชญากรรมไซเบอร์ การโจมตีระบบเครือข่าย การเจาะเข้าสู่ระบบคอมพิวเตอร์ การโจมตีด้วยข้อมูล
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,ข่าวสาร ไวรัสคอมพิวเตอร์ ผลกระทบที่เกิดจากอาชญากรรมไซเบอร์
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,"Cybercrime related law and act of Thailand and aboard, Cybercrime case study,"
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,"Cyberattacks, Computer Hacking, Information welfare, computer virus, Impact of Cybercrime."
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,วข.452 เทคโนโลยีความปลอดภัยพื้นฐานสำหรับเน็ตเวิร์คและเซิร์ฟเวอร์ 3 (3-0-6)
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,DSI452 Fundamental Security for Network and Server
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,การออกแบบระบบเครือข่าย การเลือกใช้และติดตั้งเครื่องแม่ข่าย การติดตั้ง firewall การดูแล
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,ความปลอดภัยเบื้องต้นให้กับเน็ตเวิร์คและเซิร์ฟเวอร์ เครื่องมือรักษาความปลอดภัย มาตรฐานความปลอดภัย
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,การแก้ไขปัญหาเบื้องต้น
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,"Fundamental of network design, select and install computer server, firewall installation,"
dsi2566.pdf,34,paragraph,2.4 วิชาเลือกในสาขา,"basic security for network and server, security standard, basic problem solving."
